Division,Line,Station_Name,Route_1,Route_2,Route_3,Route_4,Route_5,Route_6,Route_7,Route_8,Route_9,Route_10,Route_11,ADA,ADA_Notes,Free_Crossover,Entrance_Type,Entry,Exit_Only,Entrance_Staffing,North_South_Street,East_West_Street,Corner,Latitude,Longitude
IND,Queens,Lexington Av/53 St,E,M,6,,,,,,,,,TRUE,,TRUE,Stair,YES,,NONE,3rd Av,53rd St,SW,40757636,-73969623
IND,Queens,Lexington Av/53 St,E,M,6,,,,,,,,,TRUE,,TRUE,Easement,YES,,PART,3rd Ave,53rd St,NE,40757685,-73969125
IND,Queens,Lexington Av/53 St,E,M,6,,,,,,,,,TRUE,,TRUE,Easement,YES,,PART,3rd Ave,53rd St,NE,40757718,-73969161
IND,Queens,Lexington Av/53 St,E,M,6,,,,,,,,,TRUE,,TRUE,Easement,YES,,FULL,Lexington Ave,53rd St,NE,40758329,-73970567
IND,Queens,Lexington Av/53 St,E,M,6,,,,,,,,,TRUE,,TRUE,Easement,YES,,FULL,Lexington Ave,53rd St,SE,40758120,-73970958
IND,Queens,Lexington Av/53 St,E,M,6,,,,,,,,,TRUE,,TRUE,Easement,YES,,NONE,Lexington Ave,52nd St,NE,40757784,-73971098
IND,Queens,Lexington Av/53 St,E,M,6,,,,,,,,,TRUE,,TRUE,Elevator,YES,,NONE,Lexington Avenue,52nd Street,NE,40757804,-73971141
IND,Queens,Northern Blvd,M,R,,,,,,,,,,FALSE,,FALSE,Stair,YES,,NONE,54th St,Broadway,SW,40753428,-73906847
IND,Queens,Northern Blvd,M,R,,,,,,,,,,FALSE,,FALSE,Stair,YES,,FULL,54th St,Northern Blvd,NW,40753086,-73907119
IND,Queens,Parsons Blvd,F,,,,,,,,,,,FALSE,,TRUE,Stair,YES,,NONE,153rd St,Hillside Av,SE,40707062,-73804332
IND,Queens,Parsons Blvd,F,,,,,,,,,,,FALSE,,TRUE,Stair,YES,,NONE,153rd St,Hillside Av,NE,40707358,-73804498
IND,Queens,Parsons Blvd,F,,,,,,,,,,,FALSE,,TRUE,Stair,YES,,NONE,153rd St,Hillside Av,SW,40707063,-73804620
IND,Queens,Parsons Blvd,F,,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Parsons Blvd,Hillside Av,SE,40707563,-73802611
IND,Queens,Parsons Blvd,F,,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Parsons Blvd,Hillside Av,SW,40707473,-73802797
IND,Queens,Parsons Blvd,F,,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Parsons Blvd,Hillside Av,NW,40707873,-73802999
IND,Queens,Queens Plaza,E,M,R,,,,,,,,,TRUE,,TRUE,Stair,YES,,FULL,Jackson Ave,Queens Blvd,NE,40748807,-73937057
IND,Queens,Queens Plaza,E,M,R,,,,,,,,,TRUE,,TRUE,Stair,YES,,FULL,Jackson Ave,Queens Blvd,SE,40748697,-73937364
IND,Queens,Queens Plaza,E,M,R,,,,,,,,,TRUE,,TRUE,Stair,YES,,FULL,Jackson Ave,Queens Blvd,SW,40749086,-73937896
IND,Queens,Queens Plaza,E,M,R,,,,,,,,,TRUE,,TRUE,Stair,YES,,FULL,Jackson Ave,West St,SE,40748466,-73938244
IND,Queens,Queens Plaza,E,M,R,,,,,,,,,TRUE,,TRUE,Stair,YES,,FULL,Jackson Ave,West St,SW,40748705,-73938471
IND,Queens,Queens Plaza,E,M,R,,,,,,,,,TRUE,,TRUE,Stair,YES,,NONE,Northern Blvd,41st Ave,SE,40749577,-73936094
IND,Queens,Queens Plaza,E,M,R,,,,,,,,,TRUE,,TRUE,Stair,YES,,NONE,Northern Blvd,41st Ave,NW,40749857,-73936198
IND,Queens,Steinway St,M,R,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Steinway St,Broadway,SE,40758279,-73919433
IND,Queens,Steinway St,M,R,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Steinway St,Broadway,SW,40758143,-73919842
IND,Queens,Steinway St,M,R,,,,,,,,,,FALSE,,TRUE,Stair,YES,,NONE,Steinway St,34th Av,NE,40756673,-73920622
IND,Queens,Steinway St,M,R,,,,,,,,,,FALSE,,TRUE,Stair,YES,,NONE,Steinway St,34th Av,SW,40756583,-73921108
IND,Queens,Sutphin Blvd,F,,,,,,,,,,,FALSE,,TRUE,Stair,YES,,NONE,144th St,Hillside Av,NE,40705341,-73811860
IND,Queens,Sutphin Blvd,F,,,,,,,,,,,FALSE,,TRUE,Stair,YES,,NONE,144th St,Hillside Av,SW,40704906,-73811956
IND,Queens,Sutphin Blvd,F,,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Sutphin Blvd,Hillside Av,SE,40705591,-73809481
IND,Queens,Sutphin Blvd,F,,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Sutphin Blvd,Hillside Av,NE,40705945,-73809489
IND,Queens,Sutphin Blvd,F,,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Sutphin Blvd,Hillside Av,SW,40705538,-73809717
IND,Queens,Woodhaven Blvd,M,R,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,59th Av,Queens Blvd,NE,40733555,-73869588
IND,Queens,Woodhaven Blvd,M,R,,,,,,,,,,FALSE,,TRUE,Stair,YES,,NONE,Horace Harding Expwy,Queens Blvd,NE,40733188,-73868605
IND,Queens,Woodhaven Blvd,M,R,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Woodhaven Blvd,Queens Blvd,SE,40733041,-73870334
IND,Queens,Woodhaven Blvd,M,R,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Woodhaven Blvd,Queens Blvd,SW,40733354,-73870983
IND,Rockaway,Aqueduct Racetrack,A,,,,,,,,,,,FALSE,,FALSE,Ramp,YES,,NONE,,,,40672190,-73834446
IND,Rockaway,Aqueduct-North Conduit Av,A,,,,,,,,,,,FALSE,,TRUE,Stair,NO,YES,NONE,99th Pl,Hawtree St,NE,40669339,-73834721
IND,Rockaway,Aqueduct-North Conduit Av,A,,,,,,,,,,,FALSE,,TRUE,Door,YES,,FULL,Cohancy St,North Conduit Av,NE,40667018,-73833480
IND,Rockaway,Beach 105 St,H,,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Beach 106th St,Rockaway Frwy,SW,40583248,-73827163
IND,Rockaway,Beach 105 St,H,,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Beach 106th St,Rockaway Frwy,NW,40583435,-73827232
IND,Rockaway,Beach 105 St,H,,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Beach 106th St,Rockaway Frwy,NW,40583187,-73827388
IND,Rockaway,Beach 105 St,H,,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Beach 106th St,Rockaway Frwy,SW,40583369,-73827474
IND,Rockaway,Beach 90 St,H,,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Beach 89th St,Rockaway Frwy,SW,40587929,-73813755
IND,Rockaway,Beach 90 St,H,,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Beach 89th St,Rockaway Frwy,NW,40588080,-73813907
IND,Rockaway,Beach 90 St,H,,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Beach 90th St,Rockaway Frwy,SE,40587814,-73814037
IND,Rockaway,Beach 90 St,H,,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Beach 90th St,Rockaway Frwy,NE,40587999,-73814117
IND,Rockaway,Beach 98 St,H,,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Beach 98th St,Rockaway Frwy,SW,40585342,-73820249
IND,Rockaway,Beach 98 St,H,,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Beach 98th St,Rockaway Frwy,NW,40585540,-73820345
IND,Rockaway,Beach 98 St,H,,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Beach 98th St,Rockaway Frwy,SW,40585208,-73820595
IND,Rockaway,Broad Channel,A,H,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,West Rd,Noel Rd,NE,40608007,-73815967
IND,Rockaway,Howard Beach-JFK Airport,A,,,,,,,,,,,TRUE,,TRUE,Stair,YES,,FULL,103rd St,159th Av,SE,40660372,-73830369
IND,Rockaway,Howard Beach-JFK Airport,A,,,,,,,,,,,TRUE,,TRUE,Stair,YES,,NONE,103rd St,159th Av,SE,40660160,-73830372
IND,Rockaway,Howard Beach-JFK Airport,A,,,,,,,,,,,TRUE,,TRUE,Elevator,YES,,FULL,103rd St,159th Av,NE,40660486,-73830453
IND,Rockaway,Howard Beach-JFK Airport,A,,,,,,,,,,,TRUE,,TRUE,Elevator,YES,,FULL,103rd St,159th Av,NE,40660465,-73830518
IND,Rockaway,Rockaway Park-Beach 116 St,H,,,,,,,,,,,TRUE,,TRUE,Door,YES,,FULL,Beach 116th St,Wainwright Ct,NE,40580510,-73837418
IRT,7th Ave-Bway,103 St,1,,,,,,,,,,,FALSE,,TRUE,Stair,NO,YES,NONE,Broadway,104th St,SE,40799584,-73968091
IRT,7th Ave-Bway,103 St,1,,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Broadway,103rd St,NE,40799223,-73968271
IRT,7th Ave-Bway,103 St,1,,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Broadway,103rd St,NE,40799142,-73968314
IRT,7th Ave-Bway,103 St,1,,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Broadway,103rd St,NW,40799410,-73968612
IRT,7th Ave-Bway,103 St,1,,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Broadway,103rd St,NW,40799282,-73968679
IRT,7th Ave-Bway,116 St-Columbia University,1,,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Broadway,116th St,NE,40808245,-73963495
IRT,7th Ave-Bway,116 St-Columbia University,1,,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Broadway,116th St,NE,40808099,-73963603
IRT,7th Ave-Bway,116 St-Columbia University,1,,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Broadway,116th St,NW,40808400,-73963845
IRT,7th Ave-Bway,116 St-Columbia University,1,,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Broadway,116th St,NW,40808251,-73963955
IRT,7th Ave-Bway,116 St-Columbia University,1,,,,,,,,,,,FALSE,,TRUE,Stair,NO,YES,NONE,Broadway,115th St,SE,40807535,-73964013
IRT,7th Ave-Bway,125 St,1,,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Broadway,125th St,SW,40815230,-73958366
IRT,7th Ave-Bway,125 St,1,,,,,,,,,,,FALSE,,TRUE,Escalator,YES,,FULL,Broadway,Tiemann Pl,NE,40815143,-73958439
IRT,7th Ave-Bway,125 St,1,,,,,,,,,,,FALSE,,TRUE,Escalator,YES,,FULL,Broadway,Tiemann Pl,NW,40815688,-73958554
IRT,7th Ave-Bway,125 St,1,,,,,,,,,,,FALSE,,TRUE,Escalator,YES,,FULL,Broadway,125th St,SW,40815307,-73958826
IRT,7th Ave-Bway,137 St-City College,1,,,,,,,,,,,FALSE,,FALSE,Stair,YES,,NONE,Broadway,137th St,NE,40821454,-73953856
IRT,7th Ave-Bway,137 St-City College,1,,,,,,,,,,,FALSE,,FALSE,Stair,YES,,NONE,Broadway,137th St,NE,40821391,-73953906
IRT,7th Ave-Bway,137 St-City College,1,,,,,,,,,,,FALSE,,FALSE,Stair,YES,,FULL,Broadway,137th St,NW,40821584,-73954223
IRT,7th Ave-Bway,137 St-City College,1,,,,,,,,,,,FALSE,,FALSE,Stair,YES,,FULL,Broadway,137th St,SW,40821348,-73954408
IRT,7th Ave-Bway,14 St,F,L,M,1,2,3,,,,,,FALSE,,TRUE,Stair,YES,,FULL,7th Ave,14th St,NE,40738585,-73999405
IRT,7th Ave-Bway,14 St,F,L,M,1,2,3,,,,,,FALSE,,TRUE,Stair,YES,,NONE,7th Ave,14th St,SE,40738358,-73999656
IRT,7th Ave-Bway,14 St,F,L,M,1,2,3,,,,,,FALSE,,TRUE,Stair,YES,,FULL,7th Ave,14th St,NW,40738775,-73999711
IRT,7th Ave-Bway,14 St,F,L,M,1,2,3,,,,,,FALSE,,TRUE,Stair,YES,,FULL,7th Ave,14th St,SW,40738484,-73999914
IRT,7th Ave-Bway,14 St,F,L,M,1,2,3,,,,,,FALSE,,TRUE,Stair,NO,YES,NONE,7th Ave,13th St,NE,40737846,-73999930
IRT,7th Ave-Bway,14 St,F,L,M,1,2,3,,,,,,FALSE,,TRUE,Stair,NO,YES,NONE,7th Ave,13th St,NW,40738013,-74000329
IRT,7th Ave-Bway,14 St,F,L,M,1,2,3,,,,,,FALSE,,TRUE,Stair,YES,,NONE,7th Ave,12th St,NE,40737197,-74000400
IRT,7th Ave-Bway,14 St,F,L,M,1,2,3,,,,,,FALSE,,TRUE,Stair,YES,,NONE,7th Ave,12th St,NW,40737388,-74000815
IRT,7th Ave-Bway,145 St,1,,,,,,,,,,,FALSE,,FALSE,Stair,YES,,NONE,Broadway,145th St,NW,40826513,-73950162
IRT,7th Ave-Bway,145 St,1,,,,,,,,,,,FALSE,,FALSE,Stair,YES,,NONE,Broadway,145th St,SW,40826199,-73950392
IRT,7th Ave-Bway,145 St,1,,,,,,,,,,,FALSE,,FALSE,Stair,YES,,FULL,Broadway,145th St,NE,40826657,-73950520
IRT,7th Ave-Bway,157 St,1,,,,,,,,,,,FALSE,,FALSE,Stair,YES,,NONE,Broadway,157th St,SE,40833860,-73944620
IRT,7th Ave-Bway,157 St,1,,,,,,,,,,,FALSE,,FALSE,Stair,YES,,NONE,Broadway,157th St,SE,40833832,-73944753
IRT,7th Ave-Bway,157 St,1,,,,,,,,,,,FALSE,,FALSE,Stair,YES,,FULL,Broadway,157th St,NW,40834221,-73945073
IRT,7th Ave-Bway,157 St,1,,,,,,,,,,,FALSE,,FALSE,Stair,YES,,FULL,Broadway,157th St,NW,40834268,-73945183
IRT,7th Ave-Bway,168 St,A,C,1,,,,,,,,,FALSE,1 not ADA,TRUE,Stair,NO,YES,NONE,Broadway,168th St,SE,40840717,-73939720
IRT,7th Ave-Bway,168 St,A,C,1,,,,,,,,,FALSE,1 not ADA,TRUE,Stair,YES,,NONE,Broadway,168th St,SW,40841024,-73940083
IRT,7th Ave-Bway,168 St,A,C,1,,,,,,,,,FALSE,1 not ADA,TRUE,Stair,YES,,NONE,Broadway,168th St,SW,40840859,-73940209
IRT,7th Ave-Bway,18 St,1,,,,,,,,,,,FALSE,,FALSE,Stair,NO,YES,NONE,7th Ave,18th St,NE,40741617,-73997197
IRT,7th Ave-Bway,18 St,1,,,,,,,,,,,FALSE,,FALSE,Stair,NO,YES,NONE,7th Ave,18th St,NW,40741783,-73997557
IRT,7th Ave-Bway,18 St,1,,,,,,,,,,,FALSE,,FALSE,Stair,YES,,FULL,7th Ave,18th St,NE,40741015,-73997580
IRT,7th Ave-Bway,18 St,1,,,,,,,,,,,FALSE,,FALSE,Stair,YES,,FULL,7th Ave,18th St,SE,40740920,-73997698
IRT,7th Ave-Bway,18 St,1,,,,,,,,,,,FALSE,,FALSE,Stair,YES,,NONE,7th Ave,18th St,NW,40741206,-73998035
IRT,7th Ave-Bway,18 St,1,,,,,,,,,,,FALSE,,FALSE,Stair,YES,,NONE,7th Ave,18th St,SW,40741081,-73998105
IRT,7th Ave-Bway,181 St,1,,,,,,,,,,,FALSE,,TRUE,Easement,YES,,FULL,Saint Nicholas Ave,181st St,NE,40849435,-73933428
IRT,7th Ave-Bway,181 St,1,,,,,,,,,,,FALSE,,TRUE,Stair,YES,,FULL,Saint Nicholas Ave,181st St,SE,40849098,-73933747
IRT,7th Ave-Bway,191 St,1,,,,,,,,,,,FALSE,,TRUE,Ramp,YES,,FULL,Broadway,190th St,NE,40856413,-73932605
IRT,7th Ave-Bway,191 St,1,,,,,,,,,,,FALSE,,TRUE,Door,YES,,FULL,Saint Nicholas Ave,191st St,SW,40855374,-73929536
IRT,7th Ave-Bway,207 St,1,,,,,,,,,,,FALSE,,FALSE,Stair,NO,YES,NONE,10th Ave,207th St,NE,40864599,-73918681
IRT,7th Ave-Bway,207 St,1,,,,,,,,,,,FALSE,,FALSE,Stair,YES,,FULL,10th Ave,207th St,NW,40864745,-73918864
IRT,7th Ave-Bway,207 St,1,,,,,,,,,,,FALSE,,FALSE,Stair,YES,,NONE,10th Ave,207th St,SE,40864230,-73918951
IRT,7th Ave-Bway,207 St,1,,,,,,,,,,,FALSE,,FALSE,Stair,YES,,FULL,10th Ave,207th St,SW,40864283,-73919222
IRT,7th Ave-Bway,215 St,1,,,,,,,,,,,FALSE,,FALSE,Stair,NO,YES,NONE,10th Ave,215th St,NE,40869729,-73914954
IRT,7th Ave-Bway,215 St,1,,,,,,,,,,,FALSE,,FALSE,Stair,YES,,FULL,10th Ave,215th St,NW,40869793,-73915170
IRT,7th Ave-Bway,215 St,1,,,,,,,,,,,FALSE,,FALSE,Stair,YES,,NONE,10th Ave,215th St,SE,40869315,-73915216
IRT,7th Ave-Bway,215 St,1,,,,,,,,,,,FALSE,,FALSE,Stair,YES,,FULL,10th Ave,215th St,SW,40869412,-73915455
IRT,7th Ave-Bway,23 St,1,,,,,,,,,,,FALSE,,FALSE,Stair,YES,,FULL,7th Ave,23rd St,NE,40744120,-73995348
IRT,7th Ave-Bway,23 St,1,,,,,,,,,,,FALSE,,FALSE,Stair,YES,,FULL,7th Ave,23rd St,SE,40743910,-73995608
IRT,7th Ave-Bway,23 St,1,,,,,,,,,,,FALSE,,FALSE,Stair,YES,,NONE,7th Ave,23rd St,NW,40744313,-73995811
IRT,7th Ave-Bway,23 St,1,,,,,,,,,,,FALSE,,FALSE,Stair,YES,,NONE,7th Ave,23rd St,SW,40744017,-73995901
IRT,7th Ave-Bway,231 St,1,,,,,,,,,,,TRUE,,FALSE,Stair,YES,,NONE,Broadway,231st St,NE,40879091,-73904538
IRT,7th Ave-Bway,231 St,1,,,,,,,,,,,TRUE,,FALSE,Stair,YES,,FULL,Broadway,231st St,NW,40879168,-73904751
IRT,7th Ave-Bway,231 St,1,,,,,,,,,,,TRUE,,FALSE,Stair,YES,,NONE,Broadway,231st St,SE,40878694,-73904821
IRT,7th Ave-Bway,231 St,1,,,,,,,,,,,TRUE,,FALSE,Stair,YES,,FULL,Broadway,231st St,SW,40878775,-73905024
IRT,7th Ave-Bway,238 St,1,,,,,,,,,,,FALSE,,FALSE,Stair,NO,YES,NONE,Broadway,238th St,SE,40885226,-73900439
IRT,7th Ave-Bway,238 St,1,,,,,,,,,,,FALSE,,FALSE,Stair,NO,YES,NONE,Broadway,238th St,NE,40884868,-73900598
IRT,7th Ave-Bway,238 St,1,,,,,,,,,,,FALSE,,FALSE,Stair,YES,,FULL,Broadway,238th St,SW,40884813,-73900923
IRT,7th Ave-Bway,28 St,1,,,,,,,,,,,FALSE,,FALSE,Stair,YES,,FULL,7th Ave,28th St,NE,40747216,-73993121
IRT,7th Ave-Bway,28 St,1,,,,,,,,,,,FALSE,,FALSE,Stair,YES,,FULL,7th Ave,28th St,SE,40747036,-73993138
IRT,7th Ave-Bway,28 St,1,,,,,,,,,,,FALSE,,FALSE,Stair,YES,,NONE,7th Ave,28th St,NW,40747392,-73993510
IRT,7th Ave-Bway,28 St,1,,,,,,,,,,,FALSE,,FALSE,Stair,NO,YES,NONE,7th Ave,27th St,NE,40746594,-73993555
IRT,7th Ave-Bway,28 St,1,,,,,,,,,,,FALSE,,FALSE,Stair,YES,,NONE,7th Ave,28th St,SW,40747264,-73993611
IRT,7th Ave-Bway,28 St,1,,,,,,,,,,,FALSE,,FALSE,Stair,NO,YES,NONE,7th Ave,27th St,NW,40746787,-73993955
IRT,7th Ave-Bway,34 St-Penn Station,1,2,3,,,,,,,,,TRUE,,TRUE,Stair,YES,,PART,7th Ave,34th St,NE,40751020,-73990323
IRT,7th Ave-Bway,34 St-Penn Station,1,2,3,,,,,,,,,TRUE,,TRUE,Easement,YES,,PART,7th Ave,34th St,SE,40750810,-73990481
IRT,7th Ave-Bway,34 St-Penn Station,1,2,3,,,,,,,,,TRUE,,TRUE,Easement,YES,,NONE,7th Ave,33rd St,NE,40750283,-73990650
IRT,7th Ave-Bway,34 St-Penn Station,1,2,3,,,,,,,,,TRUE,,TRUE,Stair,YES,,NONE,7th Ave,34th St,NW,40751187,-73990791
IRT,7th Ave-Bway,34 St-Penn Station,1,2,3,,,,,,,,,TRUE,,TRUE,Easement,YES,,NONE,7th Ave,33rd St,SE,40750077,-73990820
IRT,7th Ave-Bway,34 St-Penn Station,1,2,3,,,,,,,,,TRUE,,TRUE,Stair,YES,,NONE,7th Ave,33rd St,NE,40750313,-73990854
IRT,7th Ave-Bway,34 St-Penn Station,1,2,3,,,,,,,,,TRUE,,TRUE,Stair,YES,,NONE,7th Ave,34th St,SW,40750982,-73990899
IRT,7th Ave-Bway,34 St-Penn Station,1,2,3,,,,,,,,,TRUE,,TRUE,Easement,YES,,NONE,7th Ave,32nd St,NE,40749656,-73991130
IRT,7th Ave-Bway,34 St-Penn Station,1,2,3,,,,,,,,,TRUE,,TRUE,Stair,YES,,NONE,7th Ave,33rd St,NW,40750476,-73991254
IRT,7th Ave-Bway,34 St-Penn Station,1,2,3,,,,,,,,,TRUE,,TRUE,Easement,YES,,FULL,7th Ave,34th St,SW,40751046,-73991271
IRT,7th Ave-Bway,34 St-Penn Station,1,2,3,,,,,,,,,TRUE,,TRUE,Easement,YES,,PART,7th Ave,32nd St,W,40749790,-73991721
IRT,7th Ave-Bway,50 St,1,,,,,,,,,,,FALSE,,FALSE,Stair,YES,,FULL,Broadway,50th St,NE,40761212,-73983357
IRT,7th Ave-Bway,50 St,1,,,,,,,,,,,FALSE,,FALSE,Stair,YES,,FULL,Broadway,50th St,SE,40761111,-73983436
IRT,7th Ave-Bway,50 St,1,,,,,,,,,,,FALSE,,FALSE,Stair,YES,,FULL,Broadway,50th St,NE,40761367,-73983782
IRT,7th Ave-Bway,50 St,1,,,,,,,,,,,FALSE,,FALSE,Stair,YES,,FULL,Broadway,50th St,SE,40761282,-73983853
IRT,7th Ave-Bway,50 St,1,,,,,,,,,,,FALSE,,FALSE,Easement,YES,,NONE,Broadway,50th St,NW,40761561,-73984154
IRT,7th Ave-Bway,50 St,1,,,,,,,,,,,FALSE,,FALSE,Easement,YES,,NONE,Broadway,50th St,SW,40761432,-73984370
IRT,7th Ave-Bway,59 St-Columbus Circle,A,B,C,D,1,,,,,,,TRUE,In Construction,TRUE,Stair,YES,,NONE,Broadway,60th St,SW,40768777,-73982106
IRT,7th Ave-Bway,59 St-Columbus Circle,A,B,C,D,1,,,,,,,TRUE,In Construction,TRUE,Stair,YES,,NONE,Columbus Circle,59th St,SE,40767642,-73981235
IRT,7th Ave-Bway,59 St-Columbus Circle,A,B,C,D,1,,,,,,,TRUE,In Construction,TRUE,Stair,YES,,NONE,Columbus Circle,59th St,SE,40767654,-73981423
IRT,7th Ave-Bway,59 St-Columbus Circle,A,B,C,D,1,,,,,,,TRUE,In Construction,TRUE,Stair,YES,,NONE,Columbus Circle,59th St,SE,40769365,-73982392
IRT,7th Ave-Bway,59 St-Columbus Circle,A,B,C,D,1,,,,,,,TRUE,In Construction,TRUE,Stair,YES,,NONE,Columbus Circle,59th St,SE,40769227,-73982400
IRT,7th Ave-Bway,66 St-Lincoln Center,1,,,,,,,,,,,TRUE,,TRUE,Stair,YES,,NONE,Broadway,66th St,SE,40773457,-73982004
IRT,7th Ave-Bway,66 St-Lincoln Center,1,,,,,,,,,,,TRUE,,TRUE,Elevator,YES,,NONE,Broadway,66th St,SE,40773536,-73982006
IRT,7th Ave-Bway,66 St-Lincoln Center,1,,,,,,,,,,,TRUE,,TRUE,Stair,YES,,NONE,Broadway,66th St,SE,40773682,-73982015
IRT,7th Ave-Bway,66 St-Lincoln Center,1,,,,,,,,,,,TRUE,,TRUE,Stair,YES,,FULL,Broadway,66th St,SE,40773576,-73982425
IRT,7th Ave-Bway,66 St-Lincoln Center,1,,,,,,,,,,,TRUE,,TRUE,Stair,YES,,FULL,Broadway,66th St,SE,40773829,-73982433
IRT,7th Ave-Bway,66 St-Lincoln Center,1,,,,,,,,,,,TRUE,,TRUE,Elevator,YES,,FULL,Broadway,66th St,SE,40773738,-73982448
IRT,7th Ave-Bway,72 St,1,2,3,,,,,,,,,TRUE,,TRUE,Door,YES,,FULL,Broadway,72nd St,NE,40779146,-73981822
IRT,7th Ave-Bway,72 St,1,2,3,,,,,,,,,TRUE,,TRUE,Door,YES,,FULL,Broadway,72nd St,NE,40778875,-73981877
IRT,7th Ave-Bway,72 St,1,2,3,,,,,,,,,TRUE,,TRUE,Door,YES,,NONE,Broadway,72nd St,SE,40778585,-73981923
IRT,7th Ave-Bway,72 St,1,2,3,,,,,,,,,TRUE,,TRUE,Door,YES,,NONE,Broadway,72nd St,SE,40778437,-73981947
IRT,7th Ave-Bway,79 St,1,,,,,,,,,,,FALSE,,FALSE,Stair,YES,,NONE,Broadway,79th St,NE,40783985,-73979662
IRT,7th Ave-Bway,79 St,1,,,,,,,,,,,FALSE,,FALSE,Stair,YES,,NONE,Broadway,79th St,SE,40783620,-73979910
IRT,7th Ave-Bway,79 St,1,,,,,,,,,,,FALSE,,FALSE,Stair,YES,,FULL,Broadway,79th St,NW,40784066,-73980051
IRT,7th Ave-Bway,79 St,1,,,,,,,,,,,FALSE,,FALSE,Stair,YES,,FULL,Broadway,79th St,SW,40783765,-73980274
IRT,7th Ave-Bway,86 St,1,,,,,,,,,,,FALSE,,FALSE,Stair,YES,,NONE,Broadway,86th St,NE,40788272,-73976083
IRT,7th Ave-Bway,86 St,1,,,,,,,,,,,FALSE,,FALSE,Stair,YES,,NONE,Broadway,86th St,SE,40788073,-73976288
IRT,7th Ave-Bway,86 St,1,,,,,,,,,,,FALSE,,FALSE,Stair,YES,,PART,Broadway,86th St,NE,40789020,-73976330
IRT,7th Ave-Bway,86 St,1,,,,,,,,,,,FALSE,,FALSE,Stair,YES,,FULL,Broadway,86th St,NW,40788515,-73976718
IRT,7th Ave-Bway,86 St,1,,,,,,,,,,,FALSE,,FALSE,Stair,YES,,FULL,Broadway,86th St,SW,40788349,-73976935
IRT,7th Ave-Bway,96 St,1,2,3,,,,,,,,,TRUE,,TRUE,Door,YES,,FULL,Broadway,96th St,S,40794312,-73972015
IRT,7th Ave-Bway,96 St,1,2,3,,,,,,,,,TRUE,,TRUE,Door,YES,,FULL,Broadway,95th St,N,40794146,-73972154
IRT,7th Ave-Bway,96 St,1,2,3,,,,,,,,,TRUE,,TRUE,Stair,YES,,PART,Broadway,96th St,SE,40793065,-73972722
IRT,7th Ave-Bway,96 St,1,2,3,,,,,,,,,TRUE,,TRUE,Stair,YES,,PART,Broadway,96th St,SE,40792923,-73972824
IRT,7th Ave-Bway,96 St,1,2,3,,,,,,,,,TRUE,,TRUE,Stair,YES,,PART,Broadway,96th St,SW,40793209,-73973074
IRT,7th Ave-Bway,96 St,1,2,3,,,,,,,,,TRUE,,TRUE,Stair,YES,,PART,Broadway,96th St,SW,40793070,-73973174
IRT,7th Ave-Bway,Canal St,1,,,,,,,,,,,FALSE,,FALSE,Stair,YES,,FULL,Canal St,Varick St,NE,40722497,-74005994
IRT,7th Ave-Bway,Canal St,1,,,,,,,,,,,FALSE,,FALSE,Stair,YES,,FULL,Canal St,Varick St,NE,40722569,-74006080
IRT,7th Ave-Bway,Canal St,1,,,,,,,,,,,FALSE,,FALSE,Stair,YES,,NONE,Canal St,Varick St,NW,40722878,-74006518
IRT,7th Ave-Bway,Canal St,1,,,,,,,,,,,FALSE,,FALSE,Stair,YES,,NONE,Canal St,Varick St,NW,40722932,-74006620
